payment_id,order_id,payment_method,amount,payment_status,payment_date
2931,2931,Bank Transfer,133057.36,Paid,2023-04-17
2932,2932,Cash on Delivery,144949.97,Pending,2023-12-14
2933,2933,Mobile Money,33392.68,Paid,2023-05-08
2934,2934,Bank Transfer,50954.74,Paid,2024-01-03
2935,2935,Card,294167.86,Paid,2026-04-10
2936,2936,Mobile Money,34095.05,Paid,2025-11-22
2937,2937,Cash on Delivery,45720.41,Paid,2024-01-24
2938,2938,Card,169712.63,Paid,2024-09-27
2939,2939,Cash on Delivery,44123.86,Paid,2026-06-01
2940,2940,Cash on Delivery,27221.08,Pending,2023-02-22
2941,2941,Mobile Money,286044.85,Paid,2023-09-21
2942,2942,Card,48168.54,Paid,2025-08-21
2943,2943,Card,146826.0,Paid,2026-05-30
2944,2944,Bank Transfer,104046.31,Paid,2026-02-15
2945,2945,Bank Transfer,178011.5,Failed,2023-12-07
2946,2946,Cash on Delivery,164859.04,Paid,2024-12-21
2947,2947,Mobile Money,264989.39,Paid,2026-05-24
2948,2948,Mobile Money,37964.85,Paid,2023-01-03
2949,2949,Cash on Delivery,70300.08,Paid,2023-07-15
2950,2950,Mobile Money,135727.34,Paid,2024-07-09
2951,2951,Card,67746.07,Paid,2026-05-18
2952,2952,Cash on Delivery,22838.54,Refunded,2025-10-04
2953,2953,Mobile Money,505983.49,Paid,2026-04-18
2954,2954,Card,257405.08,Paid,2024-09-29
2955,2955,Cash on Delivery,110397.8,Paid,2024-07-19
2956,2956,Mobile Money,232881.35,Paid,2026-01-23
2957,2957,Card,50434.33,Pending,2023-02-19
2958,2958,Card,39747.29,Paid,2023-11-25
2959,2959,Cash on Delivery,124335.74,Paid,2026-02-09
2960,2960,Cash on Delivery,119061.61,Paid,2023-02-13
2961,2961,Card,66273.37,Refunded,2025-03-13
2962,2962,Mobile Money,59059.1,Paid,2023-07-05
2963,2963,Card,260143.09,Paid,2026-05-14
2964,2964,Card,262836.76,Paid,2024-12-02
2965,2965,Cash on Delivery,273149.99,Paid,2026-05-23
2966,2966,Cash on Delivery,238425.22,Paid,2025-10-27
2967,2967,Cash on Delivery,121311.3,Paid,2025-06-03
2968,2968,Card,205125.12,Paid,2026-02-17
2969,2969,Card,102614.2,Paid,2023-12-11
2970,2970,Cash on Delivery,340061.23,Failed,2026-05-12
2971,2971,Mobile Money,129478.67,Refunded,2024-07-31
2972,2972,Mobile Money,96390.75,Paid,2023-10-25
2973,2973,Card,96934.09,Paid,2026-01-05
2974,2974,Card,403116.99,Paid,2024-12-03
2975,2975,Cash on Delivery,52469.92,Paid,2023-09-02
2976,2976,Bank Transfer,82261.26,Paid,2024-08-27
2977,2977,Card,401275.2,Paid,2023-10-28
2978,2978,Card,102825.98,Paid,2023-01-15
2979,2979,Cash on Delivery,75015.33,Paid,2024-07-24
2980,2980,Card,320505.27,Paid,2025-12-25
2981,2981,Mobile Money,16111.41,Refunded,2023-06-13
2982,2982,Mobile Money,153049.22,Paid,2023-05-31
2983,2983,Bank Transfer,48808.34,Refunded,2026-03-26
2984,2984,Bank Transfer,496064.95,Paid,2025-03-04
2985,2985,Bank Transfer,149322.05,Paid,2024-05-23
2986,2986,Mobile Money,41507.69,Paid,2023-01-06
2987,2987,Bank Transfer,75998.26,Paid,2025-02-26
2988,2988,Card,71263.0,Pending,2023-09-23
2989,2989,Bank Transfer,143813.01,Paid,2023-01-13
2990,2990,Bank Transfer,32403.95,Paid,2023-04-10
2991,2991,Bank Transfer,37928.46,Refunded,2024-04-29
2992,2992,Card,157705.45,Paid,2023-01-18
2993,2993,Cash on Delivery,397257.87,Paid,2023-06-29
2994,2994,Cash on Delivery,30687.71,Paid,2026-01-21
2995,2995,Mobile Money,221774.85,Paid,2026-04-16
2996,2996,Mobile Money,198770.59,Paid,2024-04-30
2997,2997,Card,117747.94,Paid,2023-02-17
2998,2998,Card,38832.64,Paid,2024-02-14
2999,2999,Cash on Delivery,22743.84,Pending,2026-05-08
3000,3000,Mobile Money,46645.82,Paid,2024-01-18
3001,3001,Mobile Money,212142.11,Paid,2025-12-28
3002,3002,Bank Transfer,75940.7,Paid,2024-12-15
3003,3003,Mobile Money,57135.7,Paid,2024-06-11
3004,3004,Card,117199.44,Paid,2023-03-31
3005,3005,Mobile Money,405690.22,Paid,2024-07-30
3006,3006,Card,275675.99,Paid,2023-07-05
3007,3007,Cash on Delivery,30233.27,Paid,2023-09-05
3008,3008,Cash on Delivery,29780.72,Paid,2024-12-18
3009,3009,Mobile Money,187912.4,Paid,2024-11-07
3010,3010,Mobile Money,260520.82,Paid,2026-05-07
3011,3011,Mobile Money,147440.7,Paid,2025-10-10
3012,3012,Card,519366.85,Paid,2023-01-25
3013,3013,Mobile Money,167380.57,Paid,2025-05-10
3014,3014,Bank Transfer,380554.66,Paid,2025-07-05
3015,3015,Cash on Delivery,365858.04,Paid,2023-11-12
3016,3016,Mobile Money,284652.21,Paid,2023-09-26
3017,3017,Card,155223.61,Paid,2025-10-29
3018,3018,Card,172473.53,Refunded,2023-01-09
3019,3019,Mobile Money,39782.6,Pending,2023-07-04
3020,3020,Mobile Money,336097.0,Paid,2025-05-16
3021,3021,Card,44970.66,Paid,2023-05-07
3022,3022,Bank Transfer,173264.06,Paid,2023-06-03
3023,3023,Bank Transfer,27387.19,Paid,2025-06-24
3024,3024,Bank Transfer,99709.01,Refunded,2024-06-25
3025,3025,Cash on Delivery,169531.88,Paid,2025-08-15
3026,3026,Cash on Delivery,108049.75,Paid,2023-09-10
3027,3027,Mobile Money,257184.39,Paid,2025-12-10
3028,3028,Mobile Money,215147.94,Paid,2024-09-07
3029,3029,Cash on Delivery,549829.71,Pending,2025-03-06
3030,3030,Card,57963.32,Paid,2026-05-28
3031,3031,Mobile Money,296493.76,Paid,2025-07-31
3032,3032,Card,209328.95,Paid,2025-08-17
3033,3033,Cash on Delivery,47552.02,Refunded,2025-09-06
3034,3034,Card,93389.96,Paid,2024-06-27
3035,3035,Bank Transfer,35735.32,Paid,2023-07-25
3036,3036,Bank Transfer,109836.51,Pending,2025-01-07
3037,3037,Card,290036.12,Paid,2023-10-22
3038,3038,Card,177490.69,Paid,2023-09-30
3039,3039,Cash on Delivery,370897.66,Paid,2024-08-15
3040,3040,Bank Transfer,12629.94,Paid,2023-10-01
3041,3041,Bank Transfer,207847.63,Paid,2025-07-31
3042,3042,Mobile Money,34778.18,Paid,2024-01-18
3043,3043,Card,81126.62,Paid,2026-06-27
3044,3044,Card,61460.47,Paid,2023-10-16
3045,3045,Bank Transfer,225283.01,Paid,2023-02-14
3046,3046,Mobile Money,206102.68,Paid,2023-05-14
3047,3047,Card,331241.86,Paid,2023-12-25
3048,3048,Mobile Money,74658.86,Pending,2024-08-31
3049,3049,Bank Transfer,223225.04,Paid,2025-12-11
3050,3050,Card,40183.65,Paid,2025-09-16
3051,3051,Mobile Money,155579.49,Paid,2024-11-03
3052,3052,Mobile Money,196031.85,Paid,2023-04-28
3053,3053,Bank Transfer,281479.77,Pending,2026-06-01
3054,3054,Cash on Delivery,206821.29,Failed,2023-09-12
3055,3055,Bank Transfer,26002.65,Paid,2024-08-05
3056,3056,Cash on Delivery,56979.16,Refunded,2025-06-04
3057,3057,Bank Transfer,132901.75,Paid,2025-10-06
3058,3058,Mobile Money,278789.36,Paid,2023-06-04
3059,3059,Bank Transfer,44688.09,Paid,2023-03-11
3060,3060,Card,209243.79,Paid,2025-09-06
3061,3061,Cash on Delivery,160012.88,Paid,2024-02-29
3062,3062,Cash on Delivery,115854.97,Paid,2023-03-12
3063,3063,Mobile Money,136977.2,Pending,2025-10-28
3064,3064,Mobile Money,239014.25,Refunded,2023-03-18
3065,3065,Bank Transfer,168664.86,Paid,2023-04-20
3066,3066,Mobile Money,471498.55,Paid,2025-06-08
3067,3067,Bank Transfer,282220.07,Paid,2023-12-09
3068,3068,Cash on Delivery,33514.43,Paid,2026-03-11
3069,3069,Bank Transfer,206005.45,Pending,2023-01-29
3070,3070,Card,259278.5,Paid,2025-11-07
3071,3071,Mobile Money,11149.7,Paid,2024-06-21
3072,3072,Mobile Money,110513.94,Paid,2025-07-06
3073,3073,Mobile Money,169859.27,Paid,2026-04-15
3074,3074,Card,132996.91,Paid,2026-04-17
3075,3075,Cash on Delivery,474926.85,Paid,2026-01-14
3076,3076,Bank Transfer,73803.27,Paid,2024-06-11
3077,3077,Bank Transfer,80423.28,Paid,2023-03-12
3078,3078,Card,216094.22,Paid,2024-10-04
3079,3079,Card,72884.82,Paid,2024-03-01
3080,3080,Mobile Money,35593.52,Paid,2024-08-30
3081,3081,Mobile Money,36971.39,Paid,2026-04-24
3082,3082,Mobile Money,410392.52,Pending,2023-07-26
3083,3083,Bank Transfer,200223.97,Paid,2025-12-28
3084,3084,Mobile Money,178781.08,Paid,2024-11-05
3085,3085,Card,87316.52,Paid,2024-04-11
3086,3086,Cash on Delivery,88505.8,Pending,2024-01-09
3087,3087,Cash on Delivery,101874.9,Paid,2023-10-09
3088,3088,Card,179938.48,Paid,2024-09-14
3089,3089,Card,135027.16,Paid,2023-11-27
3090,3090,Mobile Money,54860.17,Paid,2025-10-29
3091,3091,Cash on Delivery,182061.42,Paid,2025-10-23
3092,3092,Card,291302.8,Paid,2024-02-24
3093,3093,Mobile Money,134446.8,Paid,2025-09-16
3094,3094,Cash on Delivery,58972.32,Paid,2023-05-19
3095,3095,Card,144825.24,Paid,2023-06-07
3096,3096,Cash on Delivery,136245.74,Paid,2025-01-27
3097,3097,Mobile Money,153523.63,Paid,2026-05-12
3098,3098,Bank Transfer,42555.86,Paid,2025-03-12
3099,3099,Card,286725.2,Paid,2025-05-27
3100,3100,Cash on Delivery,478968.5,Paid,2025-03-03
3101,3101,Cash on Delivery,217360.66,Paid,2023-01-08
3102,3102,Bank Transfer,115232.26,Pending,2024-02-17
3103,3103,Bank Transfer,26811.71,Paid,2023-05-02
3104,3104,Bank Transfer,164673.82,Paid,2025-02-25
3105,3105,Bank Transfer,131663.69,Pending,2024-10-22
3106,3106,Card,103295.09,Paid,2025-11-03
3107,3107,Bank Transfer,180835.52,Paid,2025-12-06
3108,3108,Cash on Delivery,58997.43,Paid,2025-01-04
3109,3109,Bank Transfer,94689.65,Paid,2024-06-05
3110,3110,Mobile Money,468170.52,Paid,2023-04-18
3111,3111,Bank Transfer,431942.86,Paid,2025-04-29
3112,3112,Cash on Delivery,78471.91,Paid,2023-04-28
3113,3113,Card,23740.15,Paid,2024-06-06
3114,3114,Card,338427.65,Pending,2024-09-11
3115,3115,Bank Transfer,218011.35,Paid,2026-06-06
3116,3116,Card,92231.46,Refunded,2024-02-18
3117,3117,Card,33129.51,Paid,2025-05-22
3118,3118,Card,47088.68,Paid,2025-08-20
3119,3119,Cash on Delivery,254529.49,Paid,2024-05-17
3120,3120,Cash on Delivery,382239.56,Paid,2024-09-02
3121,3121,Card,48087.38,Pending,2025-04-22
3122,3122,Card,28123.98,Paid,2024-11-12
3123,3123,Card,128898.54,Pending,2024-04-02
3124,3124,Bank Transfer,121701.47,Paid,2023-05-22
3125,3125,Bank Transfer,222118.23,Paid,2026-04-10
3126,3126,Card,160886.34,Paid,2025-09-01
3127,3127,Card,89364.74,Paid,2025-09-24
3128,3128,Bank Transfer,117806.3,Paid,2026-02-11
3129,3129,Card,163626.08,Paid,2026-06-02
3130,3130,Bank Transfer,223468.7,Paid,2023-03-28
3131,3131,Card,42090.4,Refunded,2025-02-12
3132,3132,Mobile Money,119841.11,Paid,2026-03-19
3133,3133,Bank Transfer,146612.87,Paid,2026-03-19
3134,3134,Cash on Delivery,36167.44,Refunded,2026-04-12
3135,3135,Bank Transfer,59413.91,Paid,2025-06-04
3136,3136,Mobile Money,76945.63,Paid,2024-07-07
3137,3137,Mobile Money,360799.99,Paid,2024-04-22
3138,3138,Card,33301.37,Paid,2023-10-14
3139,3139,Mobile Money,58873.79,Paid,2025-08-17
3140,3140,Card,275008.85,Paid,2024-04-10
3141,3141,Card,87227.95,Paid,2025-07-30
3142,3142,Cash on Delivery,57855.17,Paid,2025-01-12
3143,3143,Mobile Money,87751.15,Paid,2024-09-24
3144,3144,Bank Transfer,117944.04,Paid,2024-07-01
3145,3145,Card,106093.45,Paid,2025-10-22
3146,3146,Bank Transfer,293832.6,Pending,2024-10-17
3147,3147,Cash on Delivery,299163.82,Paid,2025-11-19
3148,3148,Bank Transfer,190369.05,Paid,2024-05-16
3149,3149,Bank Transfer,47512.35,Paid,2023-03-05
3150,3150,Mobile Money,62346.43,Paid,2026-06-29
3151,3151,Cash on Delivery,83929.4,Refunded,2024-08-22
3152,3152,Mobile Money,205389.97,Paid,2024-01-30
3153,3153,Bank Transfer,421674.82,Paid,2024-03-13
3154,3154,Card,355046.02,Refunded,2023-06-27
3155,3155,Mobile Money,301040.75,Paid,2023-07-04
3156,3156,Bank Transfer,112252.71,Refunded,2023-10-28
3157,3157,Bank Transfer,107457.82,Paid,2026-02-27
3158,3158,Card,322131.24,Paid,2023-02-17
3159,3159,Bank Transfer,4854.12,Paid,2025-07-31
3160,3160,Cash on Delivery,224613.88,Paid,2025-07-11
3161,3161,Card,331375.4,Paid,2023-11-07
3162,3162,Bank Transfer,83455.02,Paid,2023-04-26
3163,3163,Card,118752.32,Paid,2025-05-27
3164,3164,Card,144005.05,Paid,2026-01-15
3165,3165,Card,315376.45,Failed,2026-02-04
3166,3166,Card,55280.18,Paid,2024-10-23
3167,3167,Bank Transfer,50893.18,Paid,2025-05-11
3168,3168,Card,406090.31,Paid,2025-12-10
3169,3169,Cash on Delivery,107947.24,Refunded,2026-01-12
3170,3170,Card,107408.77,Paid,2024-03-06
3171,3171,Bank Transfer,66249.2,Refunded,2023-05-13
3172,3172,Mobile Money,375523.92,Paid,2026-04-04
3173,3173,Bank Transfer,230975.79,Paid,2025-03-10
3174,3174,Mobile Money,66419.46,Paid,2025-11-01
3175,3175,Card,106454.0,Paid,2024-02-25
3176,3176,Cash on Delivery,98177.73,Paid,2025-09-07
3177,3177,Mobile Money,359838.52,Paid,2025-03-28
3178,3178,Bank Transfer,44061.59,Paid,2026-05-19
3179,3179,Cash on Delivery,236872.84,Paid,2023-06-30
3180,3180,Bank Transfer,114075.9,Paid,2023-11-13
3181,3181,Mobile Money,173377.99,Paid,2025-03-03
3182,3182,Bank Transfer,14770.69,Paid,2023-10-02
3183,3183,Mobile Money,165174.43,Paid,2025-04-02
3184,3184,Mobile Money,148562.71,Paid,2023-03-17
3185,3185,Cash on Delivery,96650.69,Paid,2024-03-25
3186,3186,Mobile Money,80305.35,Failed,2023-10-22
3187,3187,Cash on Delivery,140318.23,Paid,2024-04-03
3188,3188,Cash on Delivery,98595.21,Paid,2025-06-13
3189,3189,Mobile Money,639510.0,Failed,2024-05-11
3190,3190,Mobile Money,138889.03,Paid,2025-07-31
3191,3191,Mobile Money,157214.04,Paid,2024-04-06
3192,3192,Cash on Delivery,91099.52,Paid,2023-01-28
3193,3193,Cash on Delivery,346971.22,Paid,2023-12-16
3194,3194,Card,364948.02,Paid,2024-10-23
3195,3195,Card,54984.06,Paid,2024-10-13
3196,3196,Card,36942.66,Paid,2023-09-18
3197,3197,Cash on Delivery,154571.99,Paid,2026-05-20
3198,3198,Bank Transfer,309661.77,Refunded,2024-06-23
3199,3199,Card,166692.42,Paid,2024-03-04
3200,3200,Cash on Delivery,71449.47,Paid,2024-09-23
3201,3201,Card,281030.46,Paid,2023-07-29
3202,3202,Card,65032.47,Pending,2023-04-11
3203,3203,Card,49121.2,Paid,2024-10-26
3204,3204,Card,244605.72,Paid,2025-12-29
3205,3205,Cash on Delivery,191695.48,Paid,2025-06-15
3206,3206,Cash on Delivery,108888.78,Paid,2023-10-19
3207,3207,Card,94899.66,Paid,2024-06-30
3208,3208,Bank Transfer,248958.46,Paid,2025-04-23
3209,3209,Bank Transfer,96386.65,Pending,2024-04-19
3210,3210,Bank Transfer,63924.47,Paid,2023-02-14
3211,3211,Card,194559.47,Paid,2026-06-09
3212,3212,Card,72190.74,Pending,2025-11-02
3213,3213,Card,47541.52,Paid,2025-10-17
3214,3214,Card,137548.73,Paid,2026-05-16
3215,3215,Mobile Money,64315.97,Paid,2025-11-08
3216,3216,Bank Transfer,165278.01,Paid,2024-03-02
3217,3217,Cash on Delivery,74353.01,Paid,2024-11-09
3218,3218,Mobile Money,117532.48,Pending,2024-09-15
3219,3219,Bank Transfer,190696.37,Paid,2024-04-09
3220,3220,Bank Transfer,112489.36,Paid,2025-02-02
3221,3221,Bank Transfer,706909.81,Paid,2024-06-04
3222,3222,Bank Transfer,208270.4,Paid,2023-02-19
3223,3223,Bank Transfer,142355.5,Paid,2025-02-26
3224,3224,Mobile Money,337143.35,Paid,2023-09-08
3225,3225,Bank Transfer,143116.45,Paid,2026-01-20
3226,3226,Cash on Delivery,38755.73,Paid,2025-09-24
3227,3227,Bank Transfer,135729.06,Paid,2023-08-24
3228,3228,Mobile Money,47832.08,Failed,2023-01-27
3229,3229,Bank Transfer,78339.07,Paid,2023-07-12
3230,3230,Cash on Delivery,157773.27,Paid,2024-08-10
3231,3231,Card,162227.59,Paid,2024-07-14
3232,3232,Bank Transfer,84393.37,Refunded,2026-04-24
3233,3233,Card,468515.94,Paid,2025-09-24
3234,3234,Cash on Delivery,182165.66,Paid,2026-04-26
3235,3235,Card,238348.0,Paid,2024-05-09
3236,3236,Mobile Money,128322.13,Paid,2025-05-19
3237,3237,Mobile Money,48960.92,Paid,2023-03-02
3238,3238,Bank Transfer,65557.21,Refunded,2024-01-19
3239,3239,Card,80440.1,Pending,2025-02-11
3240,3240,Cash on Delivery,50787.89,Paid,2025-02-12
3241,3241,Mobile Money,107531.28,Paid,2023-01-04
3242,3242,Mobile Money,344110.79,Paid,2024-05-07
3243,3243,Card,118622.43,Paid,2023-10-03
3244,3244,Bank Transfer,353601.12,Paid,2024-07-04
3245,3245,Cash on Delivery,226583.86,Paid,2024-03-03
3246,3246,Cash on Delivery,280137.36,Paid,2025-05-12
3247,3247,Cash on Delivery,156055.24,Paid,2023-07-12
3248,3248,Bank Transfer,362887.53,Paid,2024-11-01
3249,3249,Mobile Money,136101.35,Refunded,2023-09-04
3250,3250,Mobile Money,56835.97,Paid,2024-03-08
3251,3251,Mobile Money,117292.39,Paid,2025-07-26
3252,3252,Bank Transfer,154187.36,Paid,2025-06-08
3253,3253,Bank Transfer,12900.05,Paid,2023-04-18
3254,3254,Bank Transfer,101753.74,Paid,2023-09-20
3255,3255,Bank Transfer,145350.96,Paid,2024-12-31
3256,3256,Card,188161.8,Paid,2024-11-16
3257,3257,Mobile Money,81001.81,Paid,2024-01-10
3258,3258,Cash on Delivery,78129.6,Failed,2023-07-09
3259,3259,Card,529235.12,Paid,2026-01-26
3260,3260,Mobile Money,129256.82,Paid,2024-11-16
3261,3261,Mobile Money,117872.43,Paid,2024-07-09
3262,3262,Bank Transfer,150318.1,Paid,2025-03-28
3263,3263,Bank Transfer,477302.2,Paid,2024-04-13
3264,3264,Card,105031.23,Paid,2024-05-08
3265,3265,Mobile Money,375957.41,Paid,2024-07-19
3266,3266,Mobile Money,133506.02,Paid,2025-02-04
3267,3267,Mobile Money,90834.98,Failed,2023-11-01
3268,3268,Bank Transfer,380638.31,Paid,2026-04-19
3269,3269,Bank Transfer,107122.87,Paid,2024-10-10
3270,3270,Card,203446.36,Paid,2023-01-17
3271,3271,Card,35172.11,Paid,2024-05-14
3272,3272,Mobile Money,46278.69,Paid,2023-07-14
3273,3273,Bank Transfer,137499.01,Paid,2025-02-04
3274,3274,Card,92106.11,Paid,2026-01-02
3275,3275,Cash on Delivery,99308.08,Paid,2024-02-27
3276,3276,Cash on Delivery,217267.48,Paid,2024-05-27
3277,3277,Bank Transfer,100512.52,Paid,2023-12-16
3278,3278,Bank Transfer,79299.63,Refunded,2025-09-22
3279,3279,Bank Transfer,85398.83,Paid,2023-04-03
3280,3280,Card,52232.33,Paid,2024-10-17
3281,3281,Mobile Money,82203.8,Pending,2025-07-19
3282,3282,Card,159719.37,Paid,2023-01-05
3283,3283,Cash on Delivery,73565.84,Paid,2024-02-10
3284,3284,Mobile Money,37772.4,Paid,2025-02-01
3285,3285,Card,38952.12,Paid,2023-01-26
3286,3286,Card,70885.35,Paid,2023-04-22
3287,3287,Card,82202.04,Paid,2024-11-17
3288,3288,Bank Transfer,137583.03,Paid,2023-12-11
3289,3289,Bank Transfer,111043.7,Refunded,2023-11-11
3290,3290,Cash on Delivery,52915.8,Paid,2023-07-31
3291,3291,Mobile Money,363079.09,Paid,2026-04-20
3292,3292,Cash on Delivery,167763.37,Paid,2025-05-19
3293,3293,Card,75880.95,Paid,2023-10-16
3294,3294,Mobile Money,389801.84,Paid,2023-03-18
3295,3295,Mobile Money,69922.94,Paid,2023-09-25
3296,3296,Mobile Money,42214.47,Paid,2025-02-12
3297,3297,Card,159561.1,Paid,2026-06-11
3298,3298,Mobile Money,266833.39,Paid,2024-03-01
3299,3299,Cash on Delivery,122438.16,Paid,2026-03-25
3300,3300,Card,167488.1,Paid,2025-01-14
3301,3301,Mobile Money,61587.1,Paid,2024-03-15
3302,3302,Mobile Money,106707.57,Paid,2024-11-18
3303,3303,Card,81624.02,Paid,2024-03-19
3304,3304,Card,251697.53,Paid,2024-09-02
3305,3305,Cash on Delivery,273927.74,Paid,2023-12-21
3306,3306,Card,131434.18,Pending,2024-01-31
3307,3307,Bank Transfer,279002.56,Paid,2026-04-09
3308,3308,Cash on Delivery,187586.22,Paid,2025-08-27
3309,3309,Cash on Delivery,46859.29,Paid,2024-07-20
3310,3310,Mobile Money,89641.48,Paid,2023-12-30
3311,3311,Mobile Money,92948.3,Paid,2025-04-08
3312,3312,Cash on Delivery,55410.59,Paid,2025-04-07
3313,3313,Mobile Money,100931.68,Refunded,2024-07-01
3314,3314,Bank Transfer,410099.72,Paid,2025-01-27
3315,3315,Bank Transfer,114337.42,Paid,2026-06-22
3316,3316,Card,253182.67,Paid,2025-08-26
3317,3317,Cash on Delivery,44378.52,Paid,2025-01-29
3318,3318,Bank Transfer,87963.61,Paid,2024-07-08
3319,3319,Mobile Money,141734.38,Pending,2024-04-22
3320,3320,Cash on Delivery,238083.98,Paid,2025-04-15
3321,3321,Card,255150.84,Paid,2026-03-26
3322,3322,Mobile Money,443075.46,Paid,2023-11-12
3323,3323,Card,86896.71,Paid,2025-03-06
3324,3324,Card,203387.55,Paid,2023-07-31
3325,3325,Bank Transfer,33346.98,Paid,2025-07-26
3326,3326,Cash on Delivery,54268.43,Paid,2026-01-25
3327,3327,Bank Transfer,101505.59,Paid,2024-08-09
3328,3328,Bank Transfer,265423.32,Paid,2025-05-28
3329,3329,Mobile Money,117567.08,Pending,2023-07-27
3330,3330,Card,247081.77,Paid,2026-03-04
3331,3331,Card,23718.84,Paid,2026-05-31
3332,3332,Card,33958.19,Paid,2023-07-16
3333,3333,Bank Transfer,430221.09,Paid,2023-06-20
3334,3334,Cash on Delivery,154263.23,Refunded,2024-02-07
3335,3335,Card,78431.41,Failed,2025-10-15
3336,3336,Mobile Money,197335.16,Paid,2025-08-23
3337,3337,Cash on Delivery,157615.72,Paid,2023-07-15
3338,3338,Card,109430.4,Paid,2026-02-08
3339,3339,Bank Transfer,167569.92,Pending,2024-07-17
3340,3340,Bank Transfer,212989.04,Pending,2024-08-07
3341,3341,Cash on Delivery,181156.57,Paid,2024-09-01
3342,3342,Bank Transfer,136386.31,Paid,2024-07-23
3343,3343,Mobile Money,297467.92,Refunded,2023-12-03
3344,3344,Bank Transfer,121280.46,Paid,2025-04-10
3345,3345,Cash on Delivery,209789.17,Paid,2023-08-11
3346,3346,Bank Transfer,106545.97,Pending,2026-04-20
3347,3347,Card,28107.5,Paid,2025-03-20
3348,3348,Mobile Money,46088.96,Paid,2023-06-13
3349,3349,Bank Transfer,54186.79,Pending,2025-02-23
3350,3350,Mobile Money,269622.93,Paid,2025-04-19
3351,3351,Card,106682.6,Paid,2026-02-01
3352,3352,Mobile Money,126982.27,Paid,2023-08-16
3353,3353,Bank Transfer,409582.18,Pending,2023-12-14
3354,3354,Card,113567.73,Paid,2023-08-21
3355,3355,Card,94981.71,Paid,2026-05-17
3356,3356,Bank Transfer,157781.48,Paid,2023-06-16
3357,3357,Mobile Money,385194.88,Paid,2024-03-17
3358,3358,Mobile Money,102606.35,Paid,2024-02-25
3359,3359,Bank Transfer,204998.45,Pending,2023-04-04
3360,3360,Cash on Delivery,38231.44,Paid,2023-07-01
3361,3361,Mobile Money,148747.23,Paid,2025-10-07
3362,3362,Bank Transfer,96023.48,Paid,2026-01-19
3363,3363,Card,287501.28,Paid,2026-03-30
3364,3364,Mobile Money,137612.77,Paid,2023-06-20
3365,3365,Cash on Delivery,134835.53,Paid,2023-11-27
3366,3366,Mobile Money,36784.48,Pending,2025-05-04
3367,3367,Cash on Delivery,40016.87,Paid,2023-05-29
3368,3368,Cash on Delivery,64621.56,Paid,2023-10-23
3369,3369,Bank Transfer,39637.28,Paid,2024-06-12
3370,3370,Bank Transfer,182502.3,Paid,2024-09-11
3371,3371,Card,109575.03,Paid,2024-03-05
3372,3372,Mobile Money,50631.46,Paid,2025-09-06
3373,3373,Card,350509.17,Paid,2026-04-26
3374,3374,Mobile Money,39042.59,Paid,2023-05-01
3375,3375,Mobile Money,281432.12,Paid,2023-06-26
3376,3376,Cash on Delivery,86770.95,Paid,2023-07-20
3377,3377,Card,144134.34,Paid,2023-10-05
3378,3378,Card,161264.36,Pending,2023-11-27
3379,3379,Mobile Money,168012.1,Paid,2024-08-15
3380,3380,Bank Transfer,92487.73,Paid,2025-07-29
3381,3381,Card,308861.9,Paid,2023-06-03
3382,3382,Cash on Delivery,12716.52,Paid,2025-11-10
3383,3383,Bank Transfer,232090.58,Paid,2024-01-20
