delivery_id,order_id,delivery_status,dispatch_date,delivery_date
2578,3429,Delivered,2023-09-16,2023-09-26
2579,1603,Delivered,2026-01-11,2026-01-16
2580,3089,Delivered,2023-11-29,2023-12-01
2581,2418,Delivered,2026-03-03,2026-03-09
2582,978,Delivered,2025-01-23,2025-01-27
2583,8253,Delivered,2025-06-01,2025-06-07
2584,2981,Delivered,2023-06-15,2023-06-17
2585,9990,Delivered,2023-03-06,2023-03-10
2586,5464,Delivered,2023-07-04,2023-07-06
2587,9375,Delivered,2025-06-01,2025-06-03
2588,6291,Delivered,2024-04-14,2024-04-16
2589,4053,Failed,2026-02-01,
2590,1117,Delivered,2023-09-16,2023-09-25
2591,6345,Delivered,2026-04-03,2026-04-08
2592,4168,Delivered,2023-04-12,2023-04-22
2593,4463,Delivered,2025-02-06,2025-02-08
2594,6083,In Transit,2025-05-08,
2595,6593,Delivered,2025-11-07,2025-11-11
2596,8996,Delivered,2024-03-24,2024-03-27
2597,2326,In Transit,2025-06-02,
2598,8861,Delivered,2023-11-26,2023-11-30
2599,1973,Delivered,2026-01-31,2026-02-04
2600,2540,Delivered,2024-08-24,2024-08-30
2601,5225,Delivered,2025-07-12,2025-07-20
2602,678,Delivered,2024-06-21,2024-06-30
2603,9316,Delivered,2026-05-24,2026-05-26
2604,9379,Delivered,2026-02-25,2026-03-03
2605,5386,Delivered,2025-05-27,2025-06-02
2606,8706,Delivered,2025-07-04,2025-07-13
2607,1299,Delivered,2024-05-25,2024-06-02
2608,5756,Delayed,2025-01-27,2025-02-04
2609,8219,Delivered,2023-01-27,2023-02-03
2610,1291,Delivered,2023-04-11,2023-04-14
2611,5514,Delivered,2026-04-05,2026-04-10
2612,5254,Delivered,2024-08-08,2024-08-09
2613,6917,Delivered,2024-02-06,2024-02-16
2614,3930,Delivered,2023-05-15,2023-05-22
2615,3412,Delivered,2023-11-27,2023-12-04
2616,6844,Delivered,2025-11-12,2025-11-14
2617,7457,Delivered,2024-03-15,2024-03-25
2618,6277,Delivered,2025-09-02,2025-09-12
2619,5498,Delayed,2025-04-21,2025-04-25
2620,2151,Delivered,2024-06-01,2024-06-11
2621,6909,Delayed,2023-04-03,2023-04-09
2622,9322,Delivered,2024-11-25,2024-12-04
2623,6056,Delivered,2025-09-04,2025-09-13
2624,4057,Delivered,2025-02-11,2025-02-18
2625,1661,Delivered,2026-03-19,2026-03-28
2626,9630,Delivered,2024-03-03,2024-03-12
2627,5528,Delivered,2023-04-22,2023-04-28
2628,1124,In Transit,2023-08-15,
2629,8655,Delivered,2025-08-10,2025-08-18
2630,7705,In Transit,2024-08-20,
2631,7528,Delivered,2024-07-25,2024-07-27
2632,5904,Delivered,2023-04-30,2023-05-04
2633,613,Delivered,2024-05-29,2024-06-08
2634,6677,Delivered,2025-06-30,2025-07-08
2635,1887,Delivered,2026-02-03,2026-02-09
2636,2046,Delivered,2024-01-16,2024-01-19
2637,1308,Delivered,2025-12-02,2025-12-10
2638,1756,Delivered,2026-01-15,2026-01-25
2639,6688,Delivered,2025-05-28,2025-06-06
2640,5637,Delivered,2025-01-28,2025-02-07
2641,9165,Delivered,2025-04-02,2025-04-12
2642,5039,Delivered,2024-02-19,2024-02-23
2643,4199,Delayed,2024-06-02,2024-06-08
2644,6665,Delivered,2026-05-02,2026-05-07
2645,4246,In Transit,2023-12-23,
2646,6067,In Transit,2023-10-23,
2647,9722,Failed,2024-08-20,
2648,2030,Delivered,2025-09-05,2025-09-14
2649,9362,Delivered,2023-11-27,2023-12-06
2650,9566,Delivered,2025-01-29,2025-02-04
2651,3694,Delivered,2025-01-11,2025-01-17
2652,8985,Delivered,2024-01-01,2024-01-05
2653,319,In Transit,2024-05-17,
2654,1029,Delivered,2023-09-10,2023-09-18
2655,6079,Delivered,2025-10-03,2025-10-13
2656,1351,Delivered,2023-12-14,2023-12-20
2657,8491,Failed,2023-07-13,
2658,794,Delivered,2024-04-28,2024-05-03
2659,9803,Delivered,2024-12-29,2025-01-04
2660,8836,Delivered,2024-03-06,2024-03-11
2661,626,Delivered,2026-06-17,2026-06-21
2662,2321,Delayed,2024-08-24,2024-08-31
2663,2477,Delivered,2023-11-02,2023-11-12
2664,9492,In Transit,2026-03-15,
2665,6033,Delivered,2024-01-30,2024-02-05
2666,3312,Delivered,2025-04-10,2025-04-13
2667,8011,Delivered,2024-01-19,2024-01-20
2668,7564,Delivered,2026-05-25,2026-05-27
2669,7139,Delivered,2023-10-05,2023-10-10
2670,7018,Delivered,2024-10-25,2024-10-30
2671,3749,Delivered,2024-12-20,2024-12-27
2672,1629,In Transit,2023-02-18,
2673,3554,In Transit,2023-12-09,
2674,6529,Delivered,2024-05-21,2024-05-28
2675,4755,In Transit,2024-01-10,
2676,8467,Delivered,2024-09-18,2024-09-24
2677,3455,Delivered,2025-12-25,2026-01-01
2678,349,Delivered,2025-06-27,2025-07-06
2679,7064,In Transit,2025-08-29,
2680,9975,Delivered,2024-06-12,2024-06-16
2681,2717,Delivered,2025-02-04,2025-02-09
2682,2305,Delayed,2024-08-31,2024-09-04
2683,3332,Delivered,2023-07-16,2023-07-21
2684,8234,Delivered,2025-04-01,2025-04-05
2685,83,Delivered,2026-02-19,2026-02-27
2686,389,Delivered,2024-03-17,2024-03-22
2687,5594,Delivered,2023-02-03,2023-02-13
2688,1086,Delayed,2026-05-03,2026-05-11
2689,7124,Delivered,2024-02-07,2024-02-14
2690,5732,Delivered,2024-01-28,2024-01-30
2691,4544,Delayed,2023-03-23,2023-03-24
2692,5171,Delivered,2023-05-07,2023-05-14
2693,1094,Delivered,2025-04-15,2025-04-21
2694,227,Delivered,2025-08-27,2025-09-05
2695,4567,Delivered,2026-05-14,2026-05-19
2696,3193,Delivered,2023-12-19,2023-12-21
2697,9897,Delivered,2023-05-23,2023-06-02
2698,6674,In Transit,2023-11-23,
2699,181,Delivered,2024-02-03,2024-02-10
2700,4410,Failed,2024-09-28,
2701,79,Delivered,2026-04-17,2026-04-21
2702,6390,Delivered,2023-01-16,2023-01-25
2703,5507,Delivered,2024-06-03,2024-06-11
2704,3480,In Transit,2024-05-14,
2705,8651,Delayed,2024-10-02,2024-10-09
2706,7812,Delivered,2024-12-08,2024-12-15
2707,5859,Delivered,2025-03-24,2025-03-26
2708,2205,Delivered,2024-03-26,2024-04-03
2709,244,Delivered,2025-10-28,2025-11-02
2710,1545,Delivered,2024-12-14,2024-12-20
2711,431,Delivered,2023-03-03,2023-03-05
2712,6015,Delivered,2023-03-01,2023-03-06
2713,7228,Delivered,2025-03-14,2025-03-16
2714,4624,Delivered,2023-06-13,2023-06-20
2715,8500,Delivered,2025-01-26,2025-01-31
2716,2777,Delivered,2023-03-06,2023-03-12
2717,2008,Delivered,2025-03-22,2025-03-28
2718,1668,Delivered,2025-07-13,2025-07-18
2719,7774,Delivered,2023-07-06,2023-07-15
2720,5467,Delivered,2024-01-02,2024-01-08
2721,8433,Delivered,2025-07-05,2025-07-10
2722,3215,In Transit,2025-11-09,
2723,9369,Delivered,2023-03-11,2023-03-16
2724,439,Failed,2023-01-05,
2725,732,In Transit,2023-11-02,
2726,5336,Delivered,2026-03-17,2026-03-18
2727,2858,In Transit,2025-07-19,
2728,9545,Delivered,2026-03-05,2026-03-09
2729,5723,Delivered,2024-08-02,2024-08-11
2730,3162,Delivered,2023-04-29,2023-05-01
2731,1597,Delivered,2025-10-31,2025-11-05
2732,8168,Delivered,2025-08-02,2025-08-03
2733,1886,Delivered,2023-07-07,2023-07-12
2734,5477,Delivered,2026-05-19,2026-05-20
2735,6903,Delivered,2025-07-23,2025-07-29
2736,2780,Delivered,2024-11-30,2024-12-03
2737,9306,Delivered,2025-10-21,2025-10-24
2738,5764,Delivered,2024-07-27,2024-07-30
2739,3390,Delivered,2024-06-02,2024-06-09
2740,6952,Delivered,2025-06-11,2025-06-20
2741,2936,Delivered,2025-11-25,2025-11-29
2742,2472,Delivered,2024-02-17,2024-02-24
2743,5123,Delivered,2023-03-12,2023-03-15
2744,3622,Delivered,2024-05-15,2024-05-18
2745,4355,Delivered,2023-10-15,2023-10-22
2746,4844,Delivered,2026-03-28,2026-04-01
2747,981,Delivered,2025-02-14,2025-02-20
2748,7487,In Transit,2023-11-02,
2749,3240,In Transit,2025-02-13,
2750,9481,Delivered,2024-04-27,2024-05-04
2751,8566,Delivered,2024-01-30,2024-02-08
2752,6766,Delivered,2025-04-27,2025-05-07
2753,8120,In Transit,2023-07-16,
2754,7657,In Transit,2026-04-16,
2755,7976,Delivered,2024-10-19,2024-10-25
2756,3692,Delivered,2025-12-29,2025-12-30
2757,1051,Delivered,2024-04-02,2024-04-04
2758,6804,In Transit,2025-05-02,
2759,4169,Delivered,2024-09-06,2024-09-14
2760,7215,Delivered,2023-11-19,2023-11-26
2761,8198,Delivered,2023-12-28,2024-01-07
2762,4321,Delivered,2025-05-10,2025-05-11
2763,8487,Delivered,2024-03-26,2024-03-30
2764,7725,Delivered,2023-06-21,2023-06-29
2765,8278,Delivered,2026-01-14,2026-01-17
2766,1712,Delivered,2023-01-25,2023-01-27
2767,777,Delivered,2023-08-07,2023-08-10
2768,6616,Delivered,2025-12-10,2025-12-20
2769,2992,Delivered,2023-01-20,2023-01-29
2770,5769,Delivered,2025-08-09,2025-08-17
2771,4454,In Transit,2026-03-23,
2772,3760,Delivered,2025-11-15,2025-11-24
2773,6979,Delivered,2023-08-10,2023-08-17
2774,3872,Delivered,2023-05-26,2023-06-02
2775,7312,Delivered,2023-09-11,2023-09-13
2776,9460,Delivered,2023-09-04,2023-09-12
2777,9207,Delivered,2023-02-08,2023-02-09
2778,6817,Failed,2023-02-24,
2779,3875,Delivered,2023-04-07,2023-04-09
2780,8408,Delayed,2025-06-23,2025-06-30
2781,6602,Delivered,2025-11-14,2025-11-16
2782,2927,Delivered,2024-08-17,2024-08-24
2783,3658,Delivered,2025-06-30,2025-07-02
2784,3786,In Transit,2023-08-19,
2785,9683,Delayed,2026-01-25,2026-01-29
2786,7700,In Transit,2023-04-15,
2787,1013,Delivered,2024-11-10,2024-11-13
2788,5183,Delivered,2025-06-10,2025-06-13
2789,7039,Delivered,2025-05-22,2025-05-31
2790,811,Delivered,2025-01-05,2025-01-07
2791,9327,Delivered,2025-12-20,2025-12-30
2792,7852,Delivered,2026-05-29,2026-06-07
2793,2279,Delivered,2023-09-19,2023-09-27
2794,7210,Delivered,2024-05-21,2024-05-22
2795,3075,Delivered,2026-01-15,2026-01-18
2796,7977,Delivered,2025-11-01,2025-11-08
2797,7166,Delivered,2026-03-22,2026-03-24
2798,1696,In Transit,2024-07-04,
2799,2995,Delivered,2026-04-16,2026-04-24
2800,4022,Delivered,2025-03-29,2025-03-30
2801,6902,Delivered,2024-04-11,2024-04-20
2802,1489,Delivered,2023-10-14,2023-10-23
2803,3334,Delivered,2024-02-08,2024-02-12
2804,4663,Delivered,2025-08-03,2025-08-10
2805,1472,Delivered,2024-03-23,2024-03-29
2806,1859,In Transit,2023-05-04,
2807,1430,Delivered,2023-09-28,2023-10-02
2808,9378,Delivered,2023-04-03,2023-04-09
2809,8079,Delivered,2025-02-21,2025-02-26
2810,1694,Delivered,2023-12-27,2024-01-05
2811,8041,Delivered,2025-05-25,2025-06-04
2812,4700,Delivered,2023-02-18,2023-02-19
2813,2560,Failed,2024-09-29,
2814,754,Delivered,2026-03-12,2026-03-20
2815,7094,Delivered,2023-09-25,2023-10-05
2816,7919,Delivered,2025-05-31,2025-06-05
2817,6633,Delivered,2025-10-27,2025-11-04
2818,196,Delayed,2025-04-27,2025-05-06
2819,4130,Delivered,2026-01-03,2026-01-11
2820,4002,Delivered,2024-05-08,2024-05-13
2821,3905,Delivered,2025-09-10,2025-09-13
2822,7585,Delivered,2023-02-10,2023-02-19
2823,8315,Delivered,2024-04-13,2024-04-18
2824,3953,Delivered,2026-06-07,2026-06-09
2825,631,Delivered,2023-02-13,2023-02-18
2826,5991,Delivered,2023-07-15,2023-07-20
2827,3492,In Transit,2023-09-02,
2828,4134,In Transit,2024-12-04,
2829,6255,Delivered,2025-10-31,2025-11-04
2830,3111,Delivered,2025-05-02,2025-05-11
2831,7361,Delivered,2026-06-13,2026-06-23
2832,3004,Delivered,2023-04-01,2023-04-04
2833,8696,Delivered,2025-11-15,2025-11-24
2834,4491,Delivered,2025-05-07,2025-05-10
2835,9907,Delivered,2026-05-04,2026-05-09
2836,7310,In Transit,2023-09-07,
2837,5641,Delivered,2024-04-30,2024-05-03
2838,6334,Delivered,2026-06-30,2026-07-04
2839,2178,Delivered,2024-11-19,2024-11-25
2840,9073,Delivered,2024-02-17,2024-02-18
2841,4546,In Transit,2025-11-29,
2842,6992,Delivered,2024-04-01,2024-04-08
2843,2037,Delivered,2024-01-16,2024-01-23
2844,3643,Delivered,2023-06-26,2023-07-02
2845,8139,In Transit,2025-05-13,
2846,4960,Delivered,2024-07-13,2024-07-18
2847,408,Delivered,2024-01-10,2024-01-13
2848,8022,Delivered,2024-12-30,2025-01-03
2849,1113,Delivered,2024-01-23,2024-01-28
2850,8837,Delivered,2025-12-21,2025-12-24
2851,5097,Delivered,2025-07-27,2025-08-01
2852,6413,Delivered,2026-04-13,2026-04-23
2853,854,Delivered,2025-01-24,2025-01-31
2854,8305,Delivered,2026-04-11,2026-04-18
2855,6092,Delayed,2026-03-10,2026-03-20
2856,3660,Delivered,2023-02-20,2023-03-01
2857,6547,Delayed,2025-10-30,2025-11-09
2858,1019,Delivered,2025-11-20,2025-11-26
2859,1232,Delivered,2024-05-30,2024-06-07
2860,6420,In Transit,2023-11-02,
2861,6779,Delivered,2025-01-09,2025-01-13
2862,6317,Delivered,2024-01-06,2024-01-10
2863,2131,Delivered,2023-10-01,2023-10-11
2864,1748,Delivered,2023-03-16,2023-03-26
2865,5607,Delivered,2023-03-22,2023-03-25
2866,5454,Delivered,2025-02-12,2025-02-19
2867,5716,Delivered,2025-06-13,2025-06-21
2868,760,Delivered,2025-03-23,2025-03-28
2869,6333,Delivered,2026-06-29,2026-07-03
2870,3656,Delivered,2024-01-04,2024-01-09
2871,9765,Delivered,2023-12-04,2023-12-10
2872,795,Delivered,2026-02-15,2026-02-17
2873,4753,Delivered,2025-12-22,2025-12-25
2874,6649,Delivered,2024-08-23,2024-08-27
2875,6071,Delivered,2024-07-08,2024-07-17
2876,2541,Delivered,2023-11-23,2023-11-27
2877,4382,Delivered,2023-05-19,2023-05-23
2878,4389,Delivered,2024-12-02,2024-12-04
2879,7514,Delivered,2023-08-01,2023-08-06
2880,5108,Delivered,2023-12-27,2023-12-29
2881,7173,In Transit,2023-01-08,
2882,4251,Failed,2023-12-09,
2883,9281,Delivered,2023-09-23,2023-10-03
2884,3302,Delivered,2024-11-20,2024-11-26
2885,2742,Delayed,2023-10-04,2023-10-12
2886,365,Delayed,2023-11-13,2023-11-19
2887,3914,Delivered,2025-01-24,2025-02-01
2888,6017,Delivered,2023-05-30,2023-06-02
2889,7554,Delivered,2023-04-15,2023-04-16
2890,2204,In Transit,2024-02-15,
2891,4873,Delivered,2024-04-11,2024-04-13
2892,9883,Delivered,2025-05-03,2025-05-08
2893,6072,Delivered,2024-07-26,2024-08-03
2894,800,Delivered,2024-07-31,2024-08-04
2895,527,Delayed,2026-06-08,2026-06-12
2896,8507,Delivered,2023-08-24,2023-08-28
2897,823,Delivered,2023-08-12,2023-08-14
2898,1904,Delayed,2024-06-02,2024-06-09
2899,456,Delivered,2026-02-01,2026-02-09
2900,931,Delivered,2023-02-14,2023-02-24
2901,8927,Delivered,2025-04-04,2025-04-12
2902,2801,Delivered,2024-12-21,2024-12-24
2903,7000,Delivered,2023-11-24,2023-11-25
2904,9660,Delivered,2025-08-26,2025-08-31
2905,6781,Delivered,2023-10-30,2023-11-08
2906,3960,Delivered,2025-07-07,2025-07-09
2907,6650,Delivered,2023-11-27,2023-11-30
2908,9675,Delivered,2026-05-25,2026-05-29
2909,8400,Delayed,2025-02-03,2025-02-10
2910,1828,Delivered,2024-10-27,2024-11-02
2911,2528,Delayed,2024-09-09,2024-09-19
2912,7974,Delivered,2023-07-26,2023-07-27
2913,3547,Delivered,2023-10-17,2023-10-20
2914,9849,Delivered,2025-11-15,2025-11-20
2915,6888,Delivered,2023-08-03,2023-08-09
2916,2495,In Transit,2024-10-14,
2917,8393,Delivered,2023-01-21,2023-01-29
2918,4363,Delivered,2025-01-17,2025-01-27
2919,2395,Delivered,2026-05-28,2026-06-01
2920,3466,Delivered,2023-06-22,2023-07-01
2921,9137,Delivered,2024-12-03,2024-12-11
2922,8915,In Transit,2026-03-11,
2923,22,Delayed,2023-02-20,2023-02-26
2924,6742,Delivered,2025-01-21,2025-01-26
2925,2529,Delivered,2026-06-29,2026-07-08
2926,8561,Delivered,2023-09-14,2023-09-16
2927,5285,In Transit,2024-03-08,
2928,9348,In Transit,2026-04-18,
2929,4994,Delivered,2023-03-02,2023-03-03
2930,7754,Delivered,2024-04-08,2024-04-15
2931,4260,Delivered,2024-01-23,2024-01-25
2932,1333,Delivered,2024-03-27,2024-03-30
2933,1035,Delivered,2025-05-17,2025-05-22
2934,6637,Delivered,2024-05-22,2024-06-01
2935,8820,In Transit,2023-07-02,
2936,3486,Delivered,2026-05-13,2026-05-19
2937,843,Delivered,2024-07-17,2024-07-18
2938,8460,Delivered,2023-01-17,2023-01-20
2939,1735,Failed,2023-04-12,
2940,4581,Delivered,2023-11-11,2023-11-17
2941,8901,Delivered,2025-05-14,2025-05-15
2942,5649,Delivered,2025-04-27,2025-05-06
2943,8309,Delivered,2023-06-06,2023-06-15
2944,133,Delivered,2023-06-18,2023-06-19
2945,8040,Delivered,2023-11-10,2023-11-12
2946,1020,Delivered,2024-08-06,2024-08-15
2947,8350,Delivered,2026-01-06,2026-01-14
2948,2625,Delivered,2023-10-17,2023-10-19
2949,9062,Delivered,2025-07-02,2025-07-03
2950,1518,Delivered,2024-01-03,2024-01-11
2951,7232,Delivered,2025-04-18,2025-04-21
2952,4977,Delivered,2023-03-17,2023-03-19
2953,4265,Delayed,2023-10-04,2023-10-10
2954,8983,Delivered,2025-01-05,2025-01-10
2955,2331,Delayed,2026-01-14,2026-01-24
2956,3677,Delivered,2023-11-24,2023-11-28
2957,720,Delivered,2025-11-28,2025-11-29
2958,1722,Delivered,2024-06-09,2024-06-16
2959,9035,Delivered,2024-07-31,2024-08-01
2960,4010,Delivered,2024-03-01,2024-03-03
2961,481,Delivered,2024-09-29,2024-10-09
2962,4301,Delivered,2026-03-23,2026-03-25
2963,9210,Delivered,2023-06-19,2023-06-27
2964,240,Delivered,2025-04-10,2025-04-11
2965,4338,Delivered,2026-04-23,2026-04-28
2966,1141,Delivered,2025-11-25,2025-12-02
2967,955,Delivered,2024-08-12,2024-08-20
2968,9264,Delivered,2024-05-21,2024-05-22
2969,4364,Delayed,2025-05-18,2025-05-21
2970,2828,Delivered,2025-06-28,2025-07-04
2971,8471,Delivered,2024-04-09,2024-04-19
2972,7568,Delivered,2025-07-05,2025-07-08
2973,547,Delivered,2024-10-09,2024-10-12
2974,6144,Delivered,2023-02-26,2023-03-06
2975,3999,Delivered,2024-10-05,2024-10-13
2976,692,Delivered,2024-01-16,2024-01-22
2977,5322,Delivered,2023-08-06,2023-08-11
2978,6386,Delivered,2023-01-06,2023-01-14
2979,9822,Delivered,2025-06-23,2025-06-28
2980,8301,Delivered,2023-02-15,2023-02-17
2981,4167,Delivered,2025-04-07,2025-04-16
2982,6300,Delivered,2026-06-21,2026-06-28
2983,3617,Delivered,2024-06-30,2024-07-03
2984,2005,Delayed,2026-05-28,2026-06-02
2985,229,Delivered,2025-03-31,2025-04-09
2986,8926,Delivered,2024-01-19,2024-01-22
2987,7003,Delivered,2025-03-09,2025-03-19
2988,3801,Delivered,2023-04-11,2023-04-14
2989,8361,In Transit,2025-03-10,
2990,4439,Delivered,2026-03-25,2026-04-01
2991,7761,In Transit,2024-01-05,
2992,5886,Delivered,2023-04-18,2023-04-24
2993,9735,In Transit,2023-12-26,
2994,1244,Delivered,2024-08-22,2024-08-25
2995,4478,Delivered,2025-10-14,2025-10-16
2996,9413,Delivered,2023-10-18,2023-10-22
2997,8842,Delivered,2023-02-23,2023-02-25
2998,4077,Delivered,2026-05-10,2026-05-13
2999,5222,Delivered,2023-07-18,2023-07-23
3000,3266,Delivered,2025-02-04,2025-02-12
3001,72,Delivered,2025-06-30,2025-07-08
3002,8405,Delivered,2024-08-05,2024-08-06
3003,8450,Delivered,2023-06-13,2023-06-15
3004,7271,Delivered,2023-03-23,2023-04-02
3005,1101,Delivered,2026-01-31,2026-02-04
3006,2721,Delivered,2024-04-15,2024-04-20
3007,5701,Delivered,2025-01-22,2025-01-28
3008,3343,Delivered,2023-12-06,2023-12-08
3009,8848,Delivered,2023-03-31,2023-04-10
3010,6625,Delivered,2025-07-01,2025-07-11
3011,4006,Delivered,2025-09-01,2025-09-02
3012,9440,Delivered,2026-06-09,2026-06-16
3013,9812,Delivered,2026-01-08,2026-01-09
3014,8236,Delivered,2024-02-09,2024-02-19
3015,8128,In Transit,2026-03-27,
3016,4987,Delivered,2026-04-11,2026-04-19
3017,7350,Delivered,2025-02-14,2025-02-17
3018,7995,Delivered,2025-10-08,2025-10-15
3019,6612,Delivered,2023-09-04,2023-09-11
3020,4565,Delayed,2023-09-15,2023-09-25
3021,1689,Delivered,2023-04-20,2023-04-30
3022,1199,Delivered,2023-02-21,2023-02-27
3023,3346,Delivered,2026-04-22,2026-04-26
3024,9910,Delivered,2025-12-12,2025-12-13
3025,925,Delivered,2025-03-08,2025-03-15
3026,8724,Delivered,2024-01-21,2024-01-30
3027,7710,In Transit,2023-04-07,
3028,8533,Delivered,2023-11-02,2023-11-06
3029,8241,In Transit,2024-08-05,
3030,6465,Delivered,2023-05-29,2023-06-05
3031,9415,Delivered,2025-03-12,2025-03-14
3032,5298,Delivered,2024-10-05,2024-10-11
3033,5213,Delivered,2026-01-05,2026-01-11
3034,1614,Delivered,2026-02-07,2026-02-16
3035,8867,Delivered,2024-08-08,2024-08-13
3036,2130,Delivered,2023-02-05,2023-02-09
3037,1809,Delayed,2023-08-27,2023-09-01
3038,801,Delivered,2023-02-22,2023-03-03
3039,8995,Delivered,2025-12-19,2025-12-20
3040,4014,Delivered,2023-11-05,2023-11-08
3041,1108,Delivered,2024-05-23,2024-05-24
3042,612,Delivered,2023-04-01,2023-04-05
3043,5538,Delayed,2024-01-19,2024-01-21
3044,1675,Failed,2025-05-23,
3045,5268,Delivered,2024-06-09,2024-06-17
3046,7249,Delayed,2025-12-27,2026-01-03
3047,1700,Delivered,2025-07-05,2025-07-08
3048,2045,Delivered,2025-09-18,2025-09-28
3049,5963,Delivered,2024-07-24,2024-07-30
3050,398,Delivered,2026-03-23,2026-03-28
3051,1688,Delayed,2025-05-21,2025-05-23
3052,4198,Delivered,2023-04-11,2023-04-13
3053,706,Delivered,2025-10-23,2025-10-30
3054,5796,In Transit,2024-01-02,
3055,1623,Delayed,2026-04-05,2026-04-09
3056,3651,Delivered,2023-03-21,2023-03-31
3057,3533,Delivered,2026-04-13,2026-04-20
3058,662,Delivered,2024-01-10,2024-01-18
3059,808,Delivered,2025-08-17,2025-08-22
3060,5002,Delayed,2023-10-23,2023-11-02
3061,7371,Delivered,2025-03-15,2025-03-16
3062,6314,Delivered,2025-06-03,2025-06-06
3063,2294,Delivered,2026-01-04,2026-01-13
3064,7040,Failed,2024-06-13,
3065,1092,Delivered,2024-11-27,2024-12-03
3066,2044,Delivered,2025-08-30,2025-09-05
3067,6367,Delivered,2025-02-18,2025-02-24
3068,9072,Delivered,2026-02-12,2026-02-14
3069,5860,Delivered,2024-08-06,2024-08-09
3070,6780,In Transit,2026-04-14,
3071,3646,Delivered,2023-08-24,2023-09-02
3072,1055,Delivered,2023-04-08,2023-04-11
3073,1417,Delivered,2025-11-18,2025-11-21
3074,3510,Delivered,2026-03-13,2026-03-19
3075,4450,Delivered,2024-08-06,2024-08-09
3076,1969,Delayed,2025-07-28,2025-08-06
3077,1427,Delivered,2023-06-28,2023-07-04
3078,8781,In Transit,2024-02-01,
3079,3048,In Transit,2024-09-03,
3080,3928,Delivered,2023-12-21,2023-12-29
3081,1602,Delivered,2025-06-21,2025-07-01
3082,6157,Delivered,2024-05-23,2024-05-26
3083,3591,Delivered,2024-11-07,2024-11-13
3084,7482,Delivered,2025-02-22,2025-02-25
3085,5084,Delivered,2024-10-29,2024-11-04
3086,1089,Delivered,2024-10-12,2024-10-16
3087,6675,Delivered,2025-05-24,2025-05-28
3088,5749,Delivered,2023-06-21,2023-06-26
3089,4395,Delivered,2023-10-05,2023-10-11
3090,6619,In Transit,2024-03-01,
3091,6401,Delivered,2025-04-03,2025-04-09
3092,3869,Delivered,2024-12-23,2024-12-29
3093,441,Delivered,2023-07-17,2023-07-25
3094,652,Delivered,2024-02-21,2024-02-26
3095,2004,Delivered,2026-02-04,2026-02-06
3096,254,Delivered,2023-03-17,2023-03-22
3097,1023,Delivered,2025-05-09,2025-05-19
3098,3364,Delivered,2023-06-21,2023-06-24
3099,9094,Delivered,2023-11-18,2023-11-26
3100,9581,Delivered,2025-07-21,2025-07-29
3101,5695,Delivered,2026-06-21,2026-06-28
3102,6043,Delivered,2024-05-18,2024-05-25
3103,3,Delivered,2024-07-16,2024-07-17
3104,3139,Delivered,2025-08-18,2025-08-21
3105,3446,Delivered,2024-04-26,2024-05-06
3106,9937,Delivered,2025-08-18,2025-08-20
3107,7406,In Transit,2026-03-21,
3108,8307,Delayed,2024-05-07,2024-05-17
