order_id,customer_id,employee_id,order_date,order_status
2874,1507,192,2024-08-27,Completed
2875,333,169,2025-02-04,Completed
2876,39,150,2023-07-04,Returned
2877,940,94,2024-05-24,Completed
2878,1863,69,2026-03-13,Completed
2879,1672,181,2023-05-01,Completed
2880,1330,195,2025-07-08,Completed
2881,1545,76,2024-05-11,Completed
2882,1730,196,2024-09-23,Completed
2883,456,179,2025-05-20,Completed
2884,163,180,2025-12-27,Processing
2885,1596,72,2023-02-03,Processing
2886,1694,180,2024-07-11,Completed
2887,244,91,2026-03-13,Returned
2888,510,133,2025-01-26,Cancelled
2889,820,106,2023-11-08,Returned
2890,473,110,2023-03-20,Completed
2891,950,155,2025-12-19,Completed
2892,151,34,2025-02-02,Completed
2893,1673,125,2023-12-23,Completed
2894,1949,66,2024-01-16,Completed
2895,378,43,2025-04-21,Completed
2896,23,99,2025-05-03,Completed
2897,930,146,2026-04-09,Completed
2898,1828,89,2025-02-11,Returned
2899,1861,154,2023-11-13,Cancelled
2900,1236,188,2026-01-27,Completed
2901,1540,142,2025-09-04,Completed
2902,951,182,2025-10-11,Completed
2903,763,200,2025-06-07,Completed
2904,506,66,2025-12-11,Completed
2905,1941,65,2026-05-30,Completed
2906,410,155,2025-12-17,Returned
2907,1228,22,2023-11-13,Completed
2908,61,2,2023-05-17,Completed
2909,1337,169,2025-08-13,Completed
2910,1264,186,2023-05-18,Completed
2911,1355,59,2023-03-11,Completed
2912,1156,19,2024-03-21,Completed
2913,419,133,2026-03-23,Completed
2914,1846,163,2026-01-18,Completed
2915,1212,157,2026-01-11,Completed
2916,1706,172,2025-02-24,Completed
2917,1610,171,2023-10-05,Cancelled
2918,675,159,2023-11-06,Completed
2919,479,87,2024-04-20,Completed
2920,993,110,2025-05-26,Cancelled
2921,210,160,2024-06-18,Cancelled
2922,821,33,2026-03-10,Cancelled
2923,1673,9,2025-01-27,Completed
2924,1801,2,2023-06-24,Completed
2925,504,161,2023-01-06,Completed
2926,838,26,2025-12-13,Completed
2927,984,40,2024-08-17,Completed
2928,1629,79,2025-10-02,Completed
2929,335,82,2024-04-06,Completed
2930,988,170,2026-06-21,Processing
2931,199,4,2023-04-17,Completed
2932,403,165,2023-12-14,Completed
2933,1988,90,2023-05-08,Completed
2934,1552,148,2024-01-03,Completed
2935,684,160,2026-04-10,Completed
2936,1210,51,2025-11-22,Completed
2937,942,11,2024-01-24,Completed
2938,1660,76,2024-09-27,Processing
2939,587,141,2026-06-01,Processing
2940,1011,111,2023-02-22,Completed
2941,1095,107,2023-09-21,Completed
2942,135,2,2025-08-21,Completed
2943,1593,194,2026-05-30,Processing
2944,1290,9,2026-02-15,Completed
2945,1424,62,2023-12-07,Completed
2946,161,69,2024-12-21,Completed
2947,524,10,2026-05-24,Completed
2948,726,131,2023-01-03,Completed
2949,1520,21,2023-07-15,Processing
2950,926,67,2024-07-09,Completed
2951,750,64,2026-05-18,Cancelled
2952,97,166,2025-10-04,Completed
2953,584,3,2026-04-18,Processing
2954,1641,4,2024-09-29,Processing
2955,241,139,2024-07-19,Returned
2956,510,155,2026-01-23,Completed
2957,1648,139,2023-02-19,Completed
2958,807,197,2023-11-25,Completed
2959,762,140,2026-02-09,Completed
2960,571,161,2023-02-13,Completed
2961,26,39,2025-03-13,Completed
2962,1430,87,2023-07-05,Completed
2963,896,182,2026-05-14,Processing
2964,1480,61,2024-12-02,Completed
2965,114,49,2026-05-23,Completed
2966,1741,6,2025-10-27,Cancelled
2967,1561,197,2025-06-03,Completed
2968,1475,155,2026-02-17,Returned
2969,88,153,2023-12-11,Returned
2970,1466,31,2026-05-12,Completed
2971,1719,186,2024-07-31,Completed
2972,409,175,2023-10-25,Completed
2973,198,86,2026-01-05,Completed
2974,1149,13,2024-12-03,Processing
2975,494,48,2023-09-02,Completed
2976,826,9,2024-08-27,Processing
2977,1377,41,2023-10-28,Completed
2978,1231,121,2023-01-15,Completed
2979,559,94,2024-07-24,Completed
2980,1430,15,2025-12-25,Cancelled
2981,1834,51,2023-06-13,Processing
2982,593,100,2023-05-31,Completed
2983,1494,63,2026-03-26,Completed
2984,1624,125,2025-03-04,Completed
2985,835,47,2024-05-23,Completed
2986,1181,97,2023-01-06,Completed
2987,28,36,2025-02-26,Completed
2988,617,5,2023-09-23,Completed
2989,1138,115,2023-01-13,Cancelled
2990,1059,103,2023-04-10,Cancelled
2991,107,101,2024-04-29,Completed
2992,489,112,2023-01-18,Completed
2993,1497,136,2023-06-29,Completed
2994,545,3,2026-01-21,Completed
2995,1761,56,2026-04-16,Completed
2996,338,16,2024-04-30,Completed
2997,748,35,2023-02-17,Completed
2998,324,177,2024-02-14,Processing
2999,1165,120,2026-05-08,Completed
3000,230,148,2024-01-18,Completed
3001,1277,184,2025-12-28,Completed
3002,1768,119,2024-12-15,Cancelled
3003,1355,83,2024-06-11,Returned
3004,1210,36,2023-03-31,Completed
3005,1141,155,2024-07-30,Cancelled
3006,462,132,2023-07-05,Completed
3007,1292,144,2023-09-05,Completed
3008,713,162,2024-12-18,Completed
3009,1816,73,2024-11-07,Returned
3010,322,43,2026-05-07,Completed
3011,1011,158,2025-10-10,Completed
3012,835,98,2023-01-25,Returned
3013,837,27,2025-05-10,Completed
3014,867,8,2025-07-05,Completed
3015,1769,164,2023-11-12,Cancelled
3016,832,5,2023-09-26,Completed
3017,129,94,2025-10-29,Completed
3018,767,51,2023-01-09,Completed
3019,1392,186,2023-07-04,Completed
3020,193,81,2025-05-16,Completed
3021,902,147,2023-05-07,Completed
3022,524,78,2023-06-03,Completed
3023,669,79,2025-06-24,Completed
3024,1454,97,2024-06-25,Completed
3025,1393,82,2025-08-15,Completed
3026,1481,118,2023-09-10,Cancelled
3027,164,195,2025-12-10,Completed
3028,815,112,2024-09-07,Completed
3029,880,85,2025-03-06,Completed
3030,399,83,2026-05-28,Completed
3031,1374,144,2025-07-31,Completed
3032,15,96,2025-08-17,Processing
3033,1988,63,2025-09-06,Processing
3034,182,139,2024-06-27,Processing
3035,1651,165,2023-07-25,Completed
3036,53,155,2025-01-07,Completed
3037,445,49,2023-10-22,Completed
3038,436,175,2023-09-30,Completed
3039,1763,104,2024-08-15,Completed
3040,1779,144,2023-10-01,Completed
3041,336,102,2025-07-31,Completed
3042,1216,168,2024-01-18,Completed
3043,970,61,2026-06-27,Completed
3044,1096,87,2023-10-16,Completed
3045,1405,47,2023-02-14,Completed
3046,1411,1,2023-05-14,Completed
3047,467,195,2023-12-25,Completed
3048,284,55,2024-08-31,Completed
3049,1239,152,2025-12-11,Processing
3050,19,173,2025-09-16,Processing
3051,1766,22,2024-11-03,Completed
3052,260,100,2023-04-28,Completed
3053,1165,177,2026-06-01,Completed
3054,1129,57,2023-09-12,Completed
3055,1705,101,2024-08-05,Completed
3056,317,48,2025-06-04,Completed
3057,309,33,2025-10-06,Completed
3058,448,53,2023-06-04,Processing
3059,1037,180,2023-03-11,Completed
3060,612,187,2025-09-06,Cancelled
3061,908,1,2024-02-29,Completed
3062,488,97,2023-03-12,Completed
3063,348,160,2025-10-28,Completed
3064,590,22,2023-03-18,Completed
3065,1451,77,2023-04-20,Processing
3066,554,5,2025-06-08,Processing
3067,752,130,2023-12-09,Completed
3068,283,96,2026-03-11,Processing
3069,881,41,2023-01-29,Completed
3070,830,49,2025-11-07,Completed
3071,1626,104,2024-06-21,Completed
3072,580,147,2025-07-06,Completed
3073,995,166,2026-04-15,Completed
3074,1896,56,2026-04-17,Completed
3075,1534,148,2026-01-14,Processing
3076,1226,20,2024-06-11,Cancelled
3077,1037,110,2023-03-12,Completed
3078,1821,81,2024-10-04,Processing
3079,1224,180,2024-03-01,Processing
3080,1588,112,2024-08-30,Completed
3081,1527,57,2026-04-24,Processing
3082,208,34,2023-07-26,Completed
3083,1200,181,2025-12-28,Completed
3084,1776,27,2024-11-05,Completed
3085,1911,87,2024-04-11,Completed
3086,1434,19,2024-01-09,Completed
3087,1432,42,2023-10-09,Processing
3088,1992,136,2024-09-14,Completed
3089,1694,164,2023-11-27,Completed
3090,945,192,2025-10-29,Completed
3091,1052,199,2025-10-23,Completed
3092,1977,33,2024-02-24,Completed
3093,1119,167,2025-09-16,Completed
3094,1120,75,2023-05-19,Completed
3095,788,179,2023-06-07,Completed
3096,524,148,2025-01-27,Completed
3097,1532,148,2026-05-12,Returned
3098,1984,70,2025-03-12,Processing
3099,665,132,2025-05-27,Completed
3100,1162,199,2025-03-03,Processing
3101,1110,62,2023-01-08,Processing
3102,911,40,2024-02-17,Processing
3103,104,140,2023-05-02,Processing
3104,855,22,2025-02-25,Completed
3105,203,108,2024-10-22,Cancelled
3106,1501,116,2025-11-03,Returned
3107,677,128,2025-12-06,Completed
3108,1540,195,2025-01-04,Completed
3109,1979,45,2024-06-05,Completed
3110,12,2,2023-04-18,Completed
3111,692,134,2025-04-29,Processing
3112,597,175,2023-04-28,Completed
3113,784,91,2024-06-06,Completed
3114,359,66,2024-09-11,Completed
3115,1050,151,2026-06-06,Cancelled
3116,11,37,2024-02-18,Completed
3117,1869,137,2025-05-22,Completed
3118,478,82,2025-08-20,Completed
3119,927,6,2024-05-17,Completed
3120,1807,160,2024-09-02,Completed
3121,435,132,2025-04-22,Completed
3122,1633,178,2024-11-12,Completed
3123,1508,137,2024-04-02,Returned
3124,1592,72,2023-05-22,Completed
3125,1185,4,2026-04-10,Completed
3126,1687,156,2025-09-01,Completed
3127,1730,148,2025-09-24,Processing
3128,690,40,2026-02-11,Completed
3129,743,100,2026-06-02,Completed
3130,612,82,2023-03-28,Completed
3131,1544,198,2025-02-12,Completed
3132,1044,4,2026-03-19,Completed
3133,1309,58,2026-03-19,Completed
3134,1820,87,2026-04-12,Processing
3135,93,36,2025-06-04,Completed
3136,1264,65,2024-07-07,Completed
3137,1657,12,2024-04-22,Completed
3138,1087,154,2023-10-14,Completed
3139,1251,5,2025-08-17,Processing
3140,315,11,2024-04-10,Completed
3141,902,171,2025-07-30,Completed
3142,895,118,2025-01-12,Completed
3143,1943,30,2024-09-24,Completed
3144,872,189,2024-07-01,Completed
3145,413,1,2025-10-22,Processing
3146,265,156,2024-10-17,Completed
3147,812,179,2025-11-19,Completed
3148,861,41,2024-05-16,Processing
3149,345,110,2023-03-05,Completed
3150,1124,97,2026-06-29,Completed
3151,861,124,2024-08-22,Completed
3152,1740,114,2024-01-30,Completed
3153,373,152,2024-03-13,Returned
3154,1874,175,2023-06-27,Completed
3155,1663,136,2023-07-04,Completed
3156,307,76,2023-10-28,Processing
3157,1683,88,2026-02-27,Completed
3158,1124,152,2023-02-17,Cancelled
3159,483,35,2025-07-31,Completed
3160,971,31,2025-07-11,Completed
3161,1187,7,2023-11-07,Completed
3162,1392,147,2023-04-26,Completed
3163,1632,196,2025-05-27,Processing
3164,1788,183,2026-01-15,Completed
3165,114,172,2026-02-04,Processing
3166,915,149,2024-10-23,Completed
3167,1621,114,2025-05-11,Completed
3168,415,152,2025-12-10,Returned
3169,1800,140,2026-01-12,Completed
3170,1727,116,2024-03-06,Completed
3171,723,150,2023-05-13,Completed
3172,119,143,2026-04-04,Completed
3173,1247,196,2025-03-10,Completed
3174,1127,54,2025-11-01,Completed
3175,908,106,2024-02-25,Completed
3176,319,5,2025-09-07,Completed
3177,488,152,2025-03-28,Completed
3178,1917,162,2026-05-19,Completed
3179,684,189,2023-06-30,Processing
3180,1120,26,2023-11-13,Completed
3181,1106,134,2025-03-03,Processing
3182,202,131,2023-10-02,Completed
3183,1001,2,2025-04-02,Completed
3184,1741,153,2023-03-17,Completed
3185,1201,34,2024-03-25,Processing
3186,1208,143,2023-10-22,Completed
3187,1830,60,2024-04-03,Cancelled
3188,1048,170,2025-06-13,Completed
3189,931,12,2024-05-11,Completed
3190,1006,84,2025-07-31,Completed
3191,1766,133,2024-04-06,Completed
3192,1415,115,2023-01-28,Completed
3193,1515,26,2023-12-16,Processing
3194,447,26,2024-10-23,Completed
3195,88,175,2024-10-13,Completed
3196,68,92,2023-09-18,Completed
3197,980,159,2026-05-20,Completed
3198,1456,72,2024-06-23,Completed
3199,1043,138,2024-03-04,Returned
3200,638,17,2024-09-23,Returned
3201,1335,180,2023-07-29,Cancelled
3202,1328,83,2023-04-11,Completed
3203,910,30,2024-10-26,Processing
3204,1678,199,2025-12-29,Completed
3205,77,150,2025-06-15,Completed
3206,1102,14,2023-10-19,Completed
3207,620,200,2024-06-30,Completed
3208,598,68,2025-04-23,Completed
3209,601,7,2024-04-19,Completed
3210,876,77,2023-02-14,Completed
3211,1921,35,2026-06-09,Completed
3212,1554,128,2025-11-02,Processing
3213,728,150,2025-10-17,Completed
3214,1879,42,2026-05-16,Completed
3215,479,27,2025-11-08,Returned
3216,1586,191,2024-03-02,Completed
3217,1700,23,2024-11-09,Completed
3218,1445,170,2024-09-15,Completed
3219,1683,59,2024-04-09,Completed
3220,770,189,2025-02-02,Completed
3221,1284,190,2024-06-04,Completed
3222,887,100,2023-02-19,Cancelled
3223,615,75,2025-02-26,Completed
3224,797,46,2023-09-08,Completed
3225,1173,92,2026-01-20,Completed
3226,1888,161,2025-09-24,Completed
3227,1892,157,2023-08-24,Completed
3228,7,87,2023-01-27,Processing
3229,158,132,2023-07-12,Completed
3230,148,166,2024-08-10,Completed
3231,1564,77,2024-07-14,Completed
3232,1822,15,2026-04-24,Processing
3233,417,178,2025-09-24,Completed
3234,1508,33,2026-04-26,Completed
3235,592,171,2024-05-09,Processing
3236,59,39,2025-05-19,Completed
3237,1911,192,2023-03-02,Completed
3238,1199,99,2024-01-19,Completed
3239,387,107,2025-02-11,Completed
3240,1229,192,2025-02-12,Completed
3241,1951,20,2023-01-04,Returned
3242,1530,101,2024-05-07,Completed
3243,1946,9,2023-10-03,Completed
3244,1432,57,2024-07-04,Completed
3245,82,19,2024-03-03,Returned
3246,1135,57,2025-05-12,Completed
3247,1517,5,2023-07-12,Processing
3248,1259,19,2024-11-01,Completed
3249,566,104,2023-09-04,Completed
3250,1264,43,2024-03-08,Processing
3251,718,17,2025-07-26,Processing
3252,1860,93,2025-06-08,Completed
3253,1657,97,2023-04-18,Completed
3254,505,126,2023-09-20,Completed
3255,1163,150,2024-12-31,Completed
3256,1255,163,2024-11-16,Completed
3257,324,164,2024-01-10,Completed
3258,770,68,2023-07-09,Completed
3259,54,56,2026-01-26,Completed
3260,367,191,2024-11-16,Completed
3261,1479,54,2024-07-09,Cancelled
3262,524,141,2025-03-28,Completed
3263,1093,138,2024-04-13,Completed
3264,961,194,2024-05-08,Completed
3265,1895,93,2024-07-19,Completed
3266,1425,22,2025-02-04,Completed
3267,1699,51,2023-11-01,Completed
3268,534,179,2026-04-19,Completed
3269,956,151,2024-10-10,Completed
3270,1792,177,2023-01-17,Completed
3271,660,74,2024-05-14,Completed
3272,892,109,2023-07-14,Completed
3273,1431,136,2025-02-04,Completed
3274,205,186,2026-01-02,Returned
3275,176,80,2024-02-27,Completed
3276,189,17,2024-05-27,Completed
3277,1096,106,2023-12-16,Completed
3278,1639,4,2025-09-22,Completed
3279,935,25,2023-04-03,Completed
3280,1293,135,2024-10-17,Completed
3281,678,195,2025-07-19,Completed
3282,1123,167,2023-01-05,Processing
3283,1684,149,2024-02-10,Cancelled
3284,1478,19,2025-02-01,Completed
3285,1522,51,2023-01-26,Completed
3286,379,50,2023-04-22,Returned
3287,885,86,2024-11-17,Completed
3288,1875,36,2023-12-11,Completed
3289,197,75,2023-11-11,Completed
3290,984,10,2023-07-31,Completed
3291,655,190,2026-04-20,Completed
3292,196,103,2025-05-19,Completed
3293,1516,133,2023-10-16,Completed
3294,280,72,2023-03-18,Returned
3295,476,151,2023-09-25,Completed
3296,97,96,2025-02-12,Completed
3297,196,170,2026-06-11,Processing
3298,234,195,2024-03-01,Completed
3299,429,58,2026-03-25,Completed
3300,1315,45,2025-01-14,Completed
3301,1957,30,2024-03-15,Completed
3302,1225,66,2024-11-18,Completed
3303,683,33,2024-03-19,Completed
3304,819,77,2024-09-02,Completed
3305,1625,2,2023-12-21,Completed
3306,881,110,2024-01-31,Completed
3307,112,187,2026-04-09,Completed
3308,1537,117,2025-08-27,Cancelled
3309,1682,63,2024-07-20,Completed
3310,1281,93,2023-12-30,Completed
3311,476,92,2025-04-08,Completed
3312,364,99,2025-04-07,Processing
3313,1153,17,2024-07-01,Processing
3314,799,41,2025-01-27,Processing
3315,1047,16,2026-06-22,Completed
3316,216,69,2025-08-26,Completed
3317,829,149,2025-01-29,Completed
3318,905,200,2024-07-08,Completed
3319,651,171,2024-04-22,Completed
3320,1189,179,2025-04-15,Processing
3321,1804,197,2026-03-26,Processing
3322,1532,64,2023-11-12,Completed
3323,1866,182,2025-03-06,Cancelled
3324,309,77,2023-07-31,Completed
3325,321,165,2025-07-26,Completed
3326,857,51,2026-01-25,Completed
3327,436,169,2024-08-09,Completed
3328,1025,192,2025-05-28,Completed
3329,54,106,2023-07-27,Completed
3330,302,76,2026-03-04,Completed
3331,485,158,2026-05-31,Processing
3332,159,107,2023-07-16,Processing
3333,1380,129,2023-06-20,Completed
3334,1601,132,2024-02-07,Completed
3335,502,6,2025-10-15,Completed
3336,778,16,2025-08-23,Processing
3337,1584,2,2023-07-15,Completed
3338,868,124,2026-02-08,Completed
3339,287,99,2024-07-17,Completed
3340,270,32,2024-08-07,Processing
3341,1213,197,2024-09-01,Completed
3342,663,165,2024-07-23,Completed
3343,1703,163,2023-12-03,Processing
3344,608,89,2025-04-10,Cancelled
3345,392,154,2023-08-11,Completed
3346,1907,150,2026-04-20,Processing
3347,24,56,2025-03-20,Completed
3348,1734,171,2023-06-13,Completed
3349,848,180,2025-02-23,Completed
3350,182,159,2025-04-19,Returned
3351,53,106,2026-02-01,Completed
3352,452,154,2023-08-16,Completed
3353,798,28,2023-12-14,Processing
3354,1170,8,2023-08-21,Processing
3355,506,146,2026-05-17,Completed
3356,70,195,2023-06-16,Completed
3357,558,70,2024-03-17,Cancelled
3358,859,124,2024-02-25,Completed
3359,206,73,2023-04-04,Completed
3360,1416,68,2023-07-01,Returned
3361,1772,112,2025-10-07,Completed
3362,152,65,2026-01-19,Completed
3363,22,73,2026-03-30,Completed
3364,1358,169,2023-06-20,Completed
3365,639,168,2023-11-27,Completed
3366,1151,107,2025-05-04,Completed
3367,1115,9,2023-05-29,Completed
3368,505,75,2023-10-23,Returned
3369,1577,52,2024-06-12,Processing
3370,1914,85,2024-09-11,Completed
3371,320,16,2024-03-05,Completed
3372,872,16,2025-09-06,Returned
3373,197,125,2026-04-26,Completed
3374,1114,98,2023-05-01,Completed
3375,985,26,2023-06-26,Completed
3376,1796,35,2023-07-20,Completed
3377,1897,5,2023-10-05,Cancelled
3378,1371,2,2023-11-27,Completed
3379,1342,23,2024-08-15,Completed
3380,1722,137,2025-07-29,Completed
3381,280,125,2023-06-03,Completed
3382,894,122,2025-11-10,Completed
3383,604,110,2024-01-20,Completed
3384,1135,21,2023-03-18,Completed
3385,1259,29,2025-02-15,Processing
3386,587,44,2024-05-25,Completed
3387,714,73,2023-04-09,Completed
3388,169,86,2024-03-22,Completed
3389,1223,170,2025-06-06,Completed
3390,833,141,2024-06-02,Completed
3391,662,45,2025-10-14,Processing
3392,5,36,2025-01-14,Completed
3393,1657,17,2025-08-13,Completed
3394,1444,158,2024-07-19,Completed
3395,1864,92,2025-05-22,Completed
3396,1038,146,2026-05-09,Returned
3397,63,95,2023-08-06,Returned
3398,1436,188,2024-11-28,Completed
3399,1924,170,2025-04-03,Completed
3400,1594,130,2024-08-29,Processing
3401,378,115,2023-06-26,Completed
3402,828,35,2025-01-10,Completed
3403,531,98,2023-01-17,Completed
3404,88,22,2024-08-25,Cancelled
3405,228,57,2023-01-11,Completed
3406,1958,108,2024-01-04,Completed
3407,1435,132,2025-06-30,Processing
3408,8,164,2025-04-23,Completed
3409,121,173,2024-07-10,Completed
3410,1099,37,2023-01-16,Completed
3411,394,129,2023-08-16,Completed
3412,1624,169,2023-11-27,Completed
3413,1131,38,2024-01-06,Completed
3414,582,4,2026-01-02,Completed
3415,1775,40,2025-12-13,Completed
3416,1242,152,2026-05-04,Completed
3417,559,24,2023-03-21,Completed
3418,1240,30,2024-04-12,Processing
3419,209,181,2023-08-25,Completed
3420,61,199,2024-10-05,Completed
3421,1597,114,2023-10-26,Processing
3422,1087,152,2023-09-26,Processing
3423,895,75,2023-08-29,Completed
3424,1362,93,2025-09-29,Returned
3425,1227,195,2025-08-09,Completed
3426,262,139,2023-02-05,Completed
3427,615,27,2026-06-27,Cancelled
3428,1459,85,2024-05-11,Completed
3429,682,195,2023-09-16,Processing
3430,196,168,2024-06-21,Completed
3431,840,117,2024-08-12,Completed
3432,75,45,2023-06-24,Completed
3433,1138,157,2024-04-02,Completed
3434,1549,89,2025-10-16,Completed
3435,1983,7,2024-04-10,Completed
3436,1584,30,2023-10-26,Completed
3437,1354,159,2025-06-29,Cancelled
3438,1852,62,2025-04-04,Completed
3439,654,85,2026-02-05,Returned
3440,1874,127,2025-02-01,Completed
3441,1430,197,2023-02-12,Processing
3442,383,148,2023-01-02,Completed
3443,881,146,2023-04-11,Completed
3444,314,134,2026-05-29,Completed
3445,773,18,2023-04-10,Completed
3446,942,62,2024-04-23,Processing
3447,761,114,2023-03-30,Completed
3448,295,114,2025-04-28,Cancelled
